strategy,state_h1,trial_index,scenario_seed,seed_phase,seed_namespace,gateway_threshold,detected,pre_onset_alarm,detection_time,first_alarm_time,transmissions,max_gateway_evidence,a1,a2,sensitivity_parameter,sensitivity_value
TR,1,100,4227710830009589974,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,197.0,197.0,107,1354.1468114021288,0.06,0.024,gateway_integration_tau,40.0
TR,1,101,8754735168544148669,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,206.0,206.0,119,1344.9355771095463,0.06,0.024,gateway_integration_tau,40.0
TR,1,102,2067051276334988237,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,158,1309.4285844087551,0.06,0.024,gateway_integration_tau,40.0
TR,1,103,7753193542792604231,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,227.0,227.0,120,1341.3909009887323,0.06,0.024,gateway_integration_tau,40.0
TR,1,104,1318886921696210071,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,248.0,248.0,129,1352.970231213564,0.06,0.024,gateway_integration_tau,40.0
TR,1,105,8032630370394000248,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,296.0,296.0,163,1341.031094942614,0.06,0.024,gateway_integration_tau,40.0
TR,1,106,974677594275366088,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,144,1302.7376838436082,0.06,0.024,gateway_integration_tau,40.0
TR,1,107,2701808187414346030,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,151,1300.2007702531519,0.06,0.024,gateway_integration_tau,40.0
TR,1,108,8798034269066904275,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,133,994.1359531261152,0.06,0.024,gateway_integration_tau,40.0
TR,1,109,3893140895181544612,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,240.0,240.0,109,1340.8978645571817,0.06,0.024,gateway_integration_tau,40.0
TR,1,110,3639772176279627209,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,160,1311.953848291778,0.06,0.024,gateway_integration_tau,40.0
TR,1,111,58083384889561894,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,280.0,280.0,141,1359.3364945734436,0.06,0.024,gateway_integration_tau,40.0
TR,1,112,7913813887265165460,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,134,1269.3450356713784,0.06,0.024,gateway_integration_tau,40.0
TR,1,113,5153237889349398166,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,295.0,295.0,148,1360.8071142597257,0.06,0.024,gateway_integration_tau,40.0
TR,1,114,2343289298259304991,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,139,1335.3600620248762,0.06,0.024,gateway_integration_tau,40.0
TR,1,115,359739774734663426,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,234.0,234.0,109,1340.2277816653723,0.06,0.024,gateway_integration_tau,40.0
TR,1,116,6659824315736637162,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,283.0,283.0,145,1364.923756328827,0.06,0.024,gateway_integration_tau,40.0
TR,1,117,1870239271313864962,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,290.0,290.0,140,1341.5789493120799,0.06,0.024,gateway_integration_tau,40.0
TR,1,118,8839508061415204211,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,176.0,176.0,103,1343.8017865614897,0.06,0.024,gateway_integration_tau,40.0
TR,1,119,7506128814033192075,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,292.0,292.0,139,1345.720125523632,0.06,0.024,gateway_integration_tau,40.0
TR,1,120,8154165292108182957,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,258.0,258.0,140,1347.2265124476512,0.06,0.024,gateway_integration_tau,40.0
TR,1,121,1135386913184473080,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,239.0,239.0,147,1344.5657517438096,0.06,0.024,gateway_integration_tau,40.0
TR,1,122,2326157264239897290,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,146,1238.5120070248902,0.06,0.024,gateway_integration_tau,40.0
TR,1,123,3653273895957871957,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,137,1144.5860254521433,0.06,0.024,gateway_integration_tau,40.0
TR,1,124,5662017936011922453,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,139,1165.0854510483932,0.06,0.024,gateway_integration_tau,40.0
TR,1,125,6379439893792513308,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,148,1292.25507666975,0.06,0.024,gateway_integration_tau,40.0
TR,1,126,2320175593429185314,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,208.0,208.0,121,1359.988720621706,0.06,0.024,gateway_integration_tau,40.0
TR,1,127,7178250070168823112,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,131,1103.1698265714433,0.06,0.024,gateway_integration_tau,40.0
TR,1,128,2902112500657141058,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,159,1305.512121267723,0.06,0.024,gateway_integration_tau,40.0
TR,1,129,1285734487053678552,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,137,1269.5843694514047,0.06,0.024,gateway_integration_tau,40.0
TR,1,130,4089093350770479178,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,200.0,200.0,101,1347.5941609043873,0.06,0.024,gateway_integration_tau,40.0
TR,1,131,8029513871136873758,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,157.0,157.0,82,1353.5280758030017,0.06,0.024,gateway_integration_tau,40.0
TR,1,132,443676445763521725,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,254.0,254.0,133,1355.4771816657571,0.06,0.024,gateway_integration_tau,40.0
TR,1,133,9116722392998281962,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,180.0,180.0,98,1341.309952009037,0.06,0.024,gateway_integration_tau,40.0
TR,1,134,6817522280020503027,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,288.0,288.0,154,1352.0250128270786,0.06,0.024,gateway_integration_tau,40.0
TR,1,135,5834728471991940044,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,134,1303.8393896116618,0.06,0.024,gateway_integration_tau,40.0
TR,1,136,208451632810449416,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,128,1337.0201726342464,0.06,0.024,gateway_integration_tau,40.0
TR,1,137,8187071311435356915,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,149.0,149.0,79,1346.2735474088558,0.06,0.024,gateway_integration_tau,40.0
TR,1,138,7393931718938071017,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,230.0,230.0,112,1340.3525679916174,0.06,0.024,gateway_integration_tau,40.0
TR,1,139,1131355359767446451,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,145,1190.6645069409033,0.06,0.024,gateway_integration_tau,40.0
TR,1,140,2761764643002550202,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,236.0,236.0,119,1373.697214305688,0.06,0.024,gateway_integration_tau,40.0
TR,1,141,2727199517406581837,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,129,1247.2990715238573,0.06,0.024,gateway_integration_tau,40.0
TR,1,142,1782237944866256770,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,146,1297.1099477310581,0.06,0.024,gateway_integration_tau,40.0
TR,1,143,7785870971549923236,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,207.0,207.0,117,1343.1907114023347,0.06,0.024,gateway_integration_tau,40.0
TR,1,144,9147332314203527141,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,145,1242.3081850790238,0.06,0.024,gateway_integration_tau,40.0
TR,1,145,7329294430137795908,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,125,1104.3030781727684,0.06,0.024,gateway_integration_tau,40.0
TR,1,146,5811848129040705768,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,133,1169.967672740416,0.06,0.024,gateway_integration_tau,40.0
TR,1,147,2664568565591229405,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,241.0,241.0,128,1342.1167769674485,0.06,0.024,gateway_integration_tau,40.0
TR,1,148,2368006410216183544,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,239.0,239.0,132,1347.9158720988078,0.06,0.024,gateway_integration_tau,40.0
TR,1,149,1120094509717293511,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,216.0,216.0,117,1345.4286663026874,0.06,0.024,gateway_integration_tau,40.0
TR,1,150,3286670026418283395,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,130,1217.0139379003049,0.06,0.024,gateway_integration_tau,40.0
TR,1,151,4054953092375486703,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,164.0,164.0,98,1341.2328293094072,0.06,0.024,gateway_integration_tau,40.0
TR,1,152,387720271353922432,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,136,1235.6071847624883,0.06,0.024,gateway_integration_tau,40.0
TR,1,153,502956683513439154,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,162,1198.3539367138073,0.06,0.024,gateway_integration_tau,40.0
TR,1,154,8873561357269017332,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,252.0,252.0,123,1394.0704395332316,0.06,0.024,gateway_integration_tau,40.0
TR,1,155,854915237880544160,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,236.0,236.0,121,1345.5424197581858,0.06,0.024,gateway_integration_tau,40.0
TR,1,156,1083087070562482310,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,265.0,265.0,131,1365.568821081246,0.06,0.024,gateway_integration_tau,40.0
TR,1,157,5510656976126183015,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,260.0,260.0,130,1367.7330744273006,0.06,0.024,gateway_integration_tau,40.0
TR,1,158,3375466272970778677,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,221.0,221.0,118,1340.6881220778491,0.06,0.024,gateway_integration_tau,40.0
TR,1,159,4017504153942681978,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,274.0,274.0,152,1345.8599863453942,0.06,0.024,gateway_integration_tau,40.0
TR,1,160,7275348399733000818,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,253.0,253.0,132,1387.0015671243284,0.06,0.024,gateway_integration_tau,40.0
TR,1,161,5106384823877870896,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,149,1294.0990347941524,0.06,0.024,gateway_integration_tau,40.0
TR,1,162,5824819146969539135,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,225.0,225.0,124,1350.0967007633303,0.06,0.024,gateway_integration_tau,40.0
TR,1,163,8627865022800961616,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,221.0,221.0,123,1341.7813443795305,0.06,0.024,gateway_integration_tau,40.0
TR,1,164,4776087134893594700,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,273.0,273.0,142,1350.2542063402923,0.06,0.024,gateway_integration_tau,40.0
TR,1,165,4615288182088393596,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,208.0,208.0,113,1340.487499392713,0.06,0.024,gateway_integration_tau,40.0
TR,1,166,5676560038000725872,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,138,1066.3909891034446,0.06,0.024,gateway_integration_tau,40.0
TR,1,167,7918983851156299873,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,137,1296.5044844767365,0.06,0.024,gateway_integration_tau,40.0
TR,1,168,7500220194820338112,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,244.0,244.0,131,1360.8799216792695,0.06,0.024,gateway_integration_tau,40.0
TR,1,169,2820469693996804850,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,208.0,208.0,103,1340.3944366537773,0.06,0.024,gateway_integration_tau,40.0
TR,1,170,4700017242705893120,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,155,1339.4290305926577,0.06,0.024,gateway_integration_tau,40.0
TR,1,171,6813782507589111892,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,241.0,241.0,114,1340.9014235538677,0.06,0.024,gateway_integration_tau,40.0
TR,1,172,1132768450296266509,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,278.0,278.0,144,1341.2418921111955,0.06,0.024,gateway_integration_tau,40.0
TR,1,173,4268132199087708871,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,279.0,279.0,144,1346.9168098083012,0.06,0.024,gateway_integration_tau,40.0
TR,1,174,3379386573732986181,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,180.0,180.0,106,1347.6487199665453,0.06,0.024,gateway_integration_tau,40.0
TR,1,175,3904978299538110584,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,203.0,203.0,116,1343.5287476772603,0.06,0.024,gateway_integration_tau,40.0
TR,1,176,5648684634309442842,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,129,1222.5187954294192,0.06,0.024,gateway_integration_tau,40.0
TR,1,177,7067193839905595544,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,259.0,259.0,128,1341.01637515776,0.06,0.024,gateway_integration_tau,40.0
TR,1,178,5985946826956114686,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,293.0,293.0,154,1356.3725155072514,0.06,0.024,gateway_integration_tau,40.0
TR,1,179,8863295748681382020,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,144,1275.4981808451532,0.06,0.024,gateway_integration_tau,40.0
TR,1,180,2607219065675588584,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,255.0,255.0,131,1345.8799255700044,0.06,0.024,gateway_integration_tau,40.0
TR,1,181,5955201825223598534,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,133,1221.7471328278411,0.06,0.024,gateway_integration_tau,40.0
TR,1,182,4724263725371904967,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,230.0,230.0,113,1358.8495790174395,0.06,0.024,gateway_integration_tau,40.0
TR,1,183,726527858602118944,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,203.0,203.0,100,1358.0123855669337,0.06,0.024,gateway_integration_tau,40.0
TR,1,184,208621639744941996,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,179.0,179.0,96,1363.2283778784413,0.06,0.024,gateway_integration_tau,40.0
TR,1,185,3183367067298239009,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,144,1243.6748157143081,0.06,0.024,gateway_integration_tau,40.0
TR,1,186,550125344376485708,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,283.0,283.0,124,1348.6474827047903,0.06,0.024,gateway_integration_tau,40.0
TR,1,187,9016212370587888139,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,257.0,257.0,129,1341.0758491232268,0.06,0.024,gateway_integration_tau,40.0
TR,1,188,3642050303766316400,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,144,1327.2388565415524,0.06,0.024,gateway_integration_tau,40.0
TR,1,189,885242341526791468,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,216.0,216.0,119,1347.8006202753133,0.06,0.024,gateway_integration_tau,40.0
TR,1,190,233013691826455215,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,262.0,262.0,127,1342.5393792099383,0.06,0.024,gateway_integration_tau,40.0
TR,1,191,6565333587681521260,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,263.0,263.0,129,1351.7936976507726,0.06,0.024,gateway_integration_tau,40.0
TR,1,192,4745215269529316757,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,249.0,249.0,118,1359.4111938637118,0.06,0.024,gateway_integration_tau,40.0
TR,1,193,1373088203647009492,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,219.0,219.0,110,1348.5721035947984,0.06,0.024,gateway_integration_tau,40.0
TR,1,194,4737255125726973164,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,132,1187.3798935374582,0.06,0.024,gateway_integration_tau,40.0
TR,1,195,7743697064308764084,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,125,1021.6430335615976,0.06,0.024,gateway_integration_tau,40.0
TR,1,196,4334706402008822858,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,296.0,296.0,130,1341.5789988787737,0.06,0.024,gateway_integration_tau,40.0
TR,1,197,4840711412314715865,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,174.0,174.0,93,1372.8453246617028,0.06,0.024,gateway_integration_tau,40.0
TR,1,198,6127847326924854050,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,244.0,244.0,111,1381.5409070629025,0.06,0.024,gateway_integration_tau,40.0
TR,1,199,8417074810072741685,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,221.0,221.0,116,1342.4173358494936,0.06,0.024,gateway_integration_tau,40.0
TR,1,200,8917234130935533039,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,209.0,209.0,109,1357.7592494300397,0.06,0.024,gateway_integration_tau,40.0
TR,1,201,3724538358531343366,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,160,1304.974099999494,0.06,0.024,gateway_integration_tau,40.0
TR,1,202,6268107543757075415,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,248.0,248.0,133,1343.0160151221376,0.06,0.024,gateway_integration_tau,40.0
TR,1,203,1624081612378825129,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,172.0,172.0,86,1355.5731821562747,0.06,0.024,gateway_integration_tau,40.0
TR,1,204,5272507332345202864,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,282.0,282.0,153,1342.2527752559715,0.06,0.024,gateway_integration_tau,40.0
TR,1,205,6871144145826877938,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,174.0,174.0,97,1341.2527678848148,0.06,0.024,gateway_integration_tau,40.0
TR,1,206,8645167568746439563,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,150,1231.1326763807938,0.06,0.024,gateway_integration_tau,40.0
TR,1,207,3055247684403803199,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,265.0,265.0,123,1347.8846293977247,0.06,0.024,gateway_integration_tau,40.0
TR,1,208,2014233643507231633,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,239.0,239.0,130,1366.0918730502574,0.06,0.024,gateway_integration_tau,40.0
TR,1,209,8126397417548758834,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,277.0,277.0,139,1366.6455304875567,0.06,0.024,gateway_integration_tau,40.0
TR,1,210,1673913209456201205,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,200.0,200.0,108,1340.7026848713504,0.06,0.024,gateway_integration_tau,40.0
TR,1,211,8694717030314595394,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,188.0,188.0,102,1366.0120767047783,0.06,0.024,gateway_integration_tau,40.0
TR,1,212,3650550115818527874,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,138,1301.6261696690933,0.06,0.024,gateway_integration_tau,40.0
TR,1,213,2357028954865349917,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,158.0,158.0,79,1340.332236114195,0.06,0.024,gateway_integration_tau,40.0
TR,1,214,2131048798709310781,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,134,1211.6803629179794,0.06,0.024,gateway_integration_tau,40.0
TR,1,215,5551086767565571695,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,135,1323.1004153121594,0.06,0.024,gateway_integration_tau,40.0
TR,1,216,2775201711256079187,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,141,1301.178958229605,0.06,0.024,gateway_integration_tau,40.0
TR,1,217,3511702213994037968,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,140,1275.934076193152,0.06,0.024,gateway_integration_tau,40.0
TR,1,218,2673960302658234938,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,224.0,224.0,117,1382.847063436753,0.06,0.024,gateway_integration_tau,40.0
TR,1,219,1043135042803110338,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,204.0,204.0,112,1340.5790099409787,0.06,0.024,gateway_integration_tau,40.0
TR,1,220,6974711515875113720,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,143,1170.8991419219303,0.06,0.024,gateway_integration_tau,40.0
TR,1,221,8933015708895711475,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,143,1268.2715592469187,0.06,0.024,gateway_integration_tau,40.0
TR,1,222,7340808938391893983,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,234.0,234.0,120,1348.0837669915045,0.06,0.024,gateway_integration_tau,40.0
TR,1,223,2994496161599614752,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,280.0,280.0,149,1343.2659171585951,0.06,0.024,gateway_integration_tau,40.0
TR,1,224,8757164690294427526,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,234.0,234.0,131,1362.3233638265426,0.06,0.024,gateway_integration_tau,40.0
TR,1,225,5587754786686046243,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,261.0,261.0,143,1343.8314156465733,0.06,0.024,gateway_integration_tau,40.0
TR,1,226,5431792066388687407,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,134,1182.6027385825396,0.06,0.024,gateway_integration_tau,40.0
TR,1,227,3528463226208440097,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,206.0,206.0,98,1343.4439258414693,0.06,0.024,gateway_integration_tau,40.0
TR,1,228,8137655336321096161,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,250.0,250.0,136,1352.8438710808546,0.06,0.024,gateway_integration_tau,40.0
TR,1,229,3614982896434792068,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,260.0,260.0,128,1340.8642562926943,0.06,0.024,gateway_integration_tau,40.0
TR,1,230,4321904105188525805,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,238.0,238.0,138,1344.0463027201995,0.06,0.024,gateway_integration_tau,40.0
TR,1,231,8202920463444268626,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,234.0,234.0,122,1342.6841899554472,0.06,0.024,gateway_integration_tau,40.0
TR,1,232,7139077492777498252,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,163.0,163.0,96,1360.8387680025044,0.06,0.024,gateway_integration_tau,40.0
TR,1,233,4299972897171318166,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,246.0,246.0,129,1345.3616029741363,0.06,0.024,gateway_integration_tau,40.0
TR,1,234,1209286683660222544,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,140,1187.4312964743701,0.06,0.024,gateway_integration_tau,40.0
TR,1,235,4728493319770843104,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,150,1279.059992784247,0.06,0.024,gateway_integration_tau,40.0
TR,1,236,8659520099241532528,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,240.0,240.0,112,1344.6103257595903,0.06,0.024,gateway_integration_tau,40.0
TR,1,237,7453608686663686797,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,234.0,234.0,111,1341.9167849251544,0.06,0.024,gateway_integration_tau,40.0
TR,1,238,7093497260627589990,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,198.0,198.0,105,1344.7167487721263,0.06,0.024,gateway_integration_tau,40.0
TR,1,239,2841375005403227754,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,149,1228.526544976174,0.06,0.024,gateway_integration_tau,40.0
TR,1,240,6410065281715999671,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,133,1331.926950633283,0.06,0.024,gateway_integration_tau,40.0
TR,1,241,4888656706449398333,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,247.0,247.0,117,1342.284998630024,0.06,0.024,gateway_integration_tau,40.0
TR,1,242,5256476959350777737,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,236.0,236.0,131,1341.3634861586079,0.06,0.024,gateway_integration_tau,40.0
TR,1,243,3061769376132280083,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,300.0,300.0,139,1386.8826701233072,0.06,0.024,gateway_integration_tau,40.0
TR,1,244,4348823470569723578,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,207.0,207.0,111,1349.4419191189645,0.06,0.024,gateway_integration_tau,40.0
TR,1,245,7464519060055769957,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,229.0,229.0,120,1353.9242445011575,0.06,0.024,gateway_integration_tau,40.0
TR,1,246,5443351996498454947,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,286.0,286.0,164,1353.9035221882536,0.06,0.024,gateway_integration_tau,40.0
TR,1,247,1057992711229877861,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,1,0,245.0,245.0,114,1350.020718166945,0.06,0.024,gateway_integration_tau,40.0
TR,1,248,6073364189961985857,evaluation,sweep:anomaly_pair:shared_scenarios,1340.1724681171088,0,0,inf,inf,141,1227.668810620524,0.06,0.024,gateway_integration_tau,40.0
