strategy,state_h1,trial_index,scenario_seed,seed_phase,seed_namespace,max_gateway_evidence,transmissions,gateway_threshold,a1,a2,sweep_scope,eir_gate_quantile,hysteresis_margin_eir,gate_hysteresis_margin,w2
EIR,0,143,400428821000820213,gateway_calibration,sweep:anomaly_pair:shared_scenarios,644.1867515626437,125,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,144,4671208357574952400,gateway_calibration,sweep:anomaly_pair:shared_scenarios,578.5556492314745,112,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,145,2717424151482641221,gateway_calibration,sweep:anomaly_pair:shared_scenarios,691.0716425635753,139,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,146,7103388310734235320,gateway_calibration,sweep:anomaly_pair:shared_scenarios,738.1614562917939,127,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,147,6613689040717774173,gateway_calibration,sweep:anomaly_pair:shared_scenarios,633.7401262886348,134,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,148,3013865715162790417,gateway_calibration,sweep:anomaly_pair:shared_scenarios,607.685848424715,132,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,149,5411062845189856806,gateway_calibration,sweep:anomaly_pair:shared_scenarios,522.071804065242,112,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,150,753526066345137121,gateway_calibration,sweep:anomaly_pair:shared_scenarios,544.1120262035727,112,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,151,5517788874787541446,gateway_calibration,sweep:anomaly_pair:shared_scenarios,779.7615180353305,117,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,152,3012173983135274094,gateway_calibration,sweep:anomaly_pair:shared_scenarios,631.2101588958463,142,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,153,7525768142714343326,gateway_calibration,sweep:anomaly_pair:shared_scenarios,618.3308832023476,127,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,154,5795757086317543101,gateway_calibration,sweep:anomaly_pair:shared_scenarios,655.5313685635118,106,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,155,1489560090090177220,gateway_calibration,sweep:anomaly_pair:shared_scenarios,719.223338746875,131,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,156,5650023223194757707,gateway_calibration,sweep:anomaly_pair:shared_scenarios,703.3408301664005,119,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,157,9095396682315926676,gateway_calibration,sweep:anomaly_pair:shared_scenarios,699.5297110202846,132,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,158,3646421855625731332,gateway_calibration,sweep:anomaly_pair:shared_scenarios,616.8763678346074,117,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,159,2731180400104840963,gateway_calibration,sweep:anomaly_pair:shared_scenarios,654.6623378666143,124,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,160,6525253475390859142,gateway_calibration,sweep:anomaly_pair:shared_scenarios,808.920081610302,131,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,161,5342702562007933787,gateway_calibration,sweep:anomaly_pair:shared_scenarios,600.9858255071207,124,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,162,1696163523599298321,gateway_calibration,sweep:anomaly_pair:shared_scenarios,652.4559893726633,118,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,163,3743667071636317329,gateway_calibration,sweep:anomaly_pair:shared_scenarios,750.5002128784215,138,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,164,1703215274657857080,gateway_calibration,sweep:anomaly_pair:shared_scenarios,698.5569839365536,124,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,165,3749419661803877216,gateway_calibration,sweep:anomaly_pair:shared_scenarios,706.7027911069539,130,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,166,1022849663340299120,gateway_calibration,sweep:anomaly_pair:shared_scenarios,591.8800812448433,119,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,167,812573164251080741,gateway_calibration,sweep:anomaly_pair:shared_scenarios,658.8645703482201,130,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,168,9181789161802016476,gateway_calibration,sweep:anomaly_pair:shared_scenarios,487.8313450732744,110,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,169,41852731993844740,gateway_calibration,sweep:anomaly_pair:shared_scenarios,613.9697293140835,127,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,170,2160723943465049599,gateway_calibration,sweep:anomaly_pair:shared_scenarios,617.4609397468764,122,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,171,4956274529951239709,gateway_calibration,sweep:anomaly_pair:shared_scenarios,725.5065819547591,125,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,172,6793317195616864064,gateway_calibration,sweep:anomaly_pair:shared_scenarios,784.7195827253219,117,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,173,4303638152728383403,gateway_calibration,sweep:anomaly_pair:shared_scenarios,616.7249879180686,100,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,174,7314201943706610406,gateway_calibration,sweep:anomaly_pair:shared_scenarios,613.7071021228014,132,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,175,1512635151930618621,gateway_calibration,sweep:anomaly_pair:shared_scenarios,666.7927091337376,114,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,176,8308315004410766501,gateway_calibration,sweep:anomaly_pair:shared_scenarios,645.2828750633938,115,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,177,8366281085404403237,gateway_calibration,sweep:anomaly_pair:shared_scenarios,578.8879300950709,120,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,178,3431044729523368993,gateway_calibration,sweep:anomaly_pair:shared_scenarios,631.9112142856193,131,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,179,2007998228956077302,gateway_calibration,sweep:anomaly_pair:shared_scenarios,810.2441744120968,134,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,180,8751753062912985555,gateway_calibration,sweep:anomaly_pair:shared_scenarios,817.4737723552003,130,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,181,6021098798304103526,gateway_calibration,sweep:anomaly_pair:shared_scenarios,529.2970206789232,123,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,182,6935358694610535876,gateway_calibration,sweep:anomaly_pair:shared_scenarios,646.2707510959308,130,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,183,8750411618794352639,gateway_calibration,sweep:anomaly_pair:shared_scenarios,491.878112782249,101,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,184,5456778154641903347,gateway_calibration,sweep:anomaly_pair:shared_scenarios,530.1475166645098,109,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,185,1287740648467288647,gateway_calibration,sweep:anomaly_pair:shared_scenarios,479.4812799390146,106,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,186,5407093370613870835,gateway_calibration,sweep:anomaly_pair:shared_scenarios,641.0738014228791,126,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,187,3818214081160493,gateway_calibration,sweep:anomaly_pair:shared_scenarios,605.9647542431114,132,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,188,4306571545613910018,gateway_calibration,sweep:anomaly_pair:shared_scenarios,582.2892186357382,115,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,189,1959307662180969903,gateway_calibration,sweep:anomaly_pair:shared_scenarios,614.0154081931331,128,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,190,4992208587719153238,gateway_calibration,sweep:anomaly_pair:shared_scenarios,637.4069465068022,125,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,191,5365441848557421041,gateway_calibration,sweep:anomaly_pair:shared_scenarios,620.7555347072921,141,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,192,1408715418700674555,gateway_calibration,sweep:anomaly_pair:shared_scenarios,780.7544542945208,129,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,193,8108843531229667530,gateway_calibration,sweep:anomaly_pair:shared_scenarios,756.860676837843,119,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,194,5355952040063825204,gateway_calibration,sweep:anomaly_pair:shared_scenarios,571.2015532116984,106,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,195,3749598425399707804,gateway_calibration,sweep:anomaly_pair:shared_scenarios,673.4743855796119,133,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,196,2149480101104034459,gateway_calibration,sweep:anomaly_pair:shared_scenarios,673.3823845841168,120,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,197,2249485913525693031,gateway_calibration,sweep:anomaly_pair:shared_scenarios,649.715221780395,134,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,198,7943041684628071969,gateway_calibration,sweep:anomaly_pair:shared_scenarios,644.5552481601802,116,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,199,5498905627511140374,gateway_calibration,sweep:anomaly_pair:shared_scenarios,730.2510626928639,147,780.8217656405762,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.75
EIR,0,0,6942901201456939297,gateway_calibration,sweep:anomaly_pair:shared_scenarios,544.1530360376628,115,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,1,3707311459125033713,gateway_calibration,sweep:anomaly_pair:shared_scenarios,544.9797456086225,125,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,2,6525899029649517457,gateway_calibration,sweep:anomaly_pair:shared_scenarios,635.302879652451,135,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,3,7579878600958796329,gateway_calibration,sweep:anomaly_pair:shared_scenarios,706.5120976710476,125,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,4,1995048182365014103,gateway_calibration,sweep:anomaly_pair:shared_scenarios,651.5316394852048,134,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,5,3295882431625053650,gateway_calibration,sweep:anomaly_pair:shared_scenarios,658.4733448675029,145,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,6,5854776044075552459,gateway_calibration,sweep:anomaly_pair:shared_scenarios,601.9501387364666,122,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,7,7709607086058877159,gateway_calibration,sweep:anomaly_pair:shared_scenarios,688.0752608667879,129,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,8,1741592563361101750,gateway_calibration,sweep:anomaly_pair:shared_scenarios,488.0834321478395,109,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,9,3282932482964655802,gateway_calibration,sweep:anomaly_pair:shared_scenarios,551.2292326257553,114,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,10,1774785994864530756,gateway_calibration,sweep:anomaly_pair:shared_scenarios,660.9157018816821,127,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,11,8140464769652066346,gateway_calibration,sweep:anomaly_pair:shared_scenarios,630.9191169449473,133,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,12,1253555579543505935,gateway_calibration,sweep:anomaly_pair:shared_scenarios,597.7261296289037,126,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,13,7889622116667546826,gateway_calibration,sweep:anomaly_pair:shared_scenarios,652.671009913873,123,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,14,2999731371178102042,gateway_calibration,sweep:anomaly_pair:shared_scenarios,758.2219852859528,134,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,15,3149132606532110017,gateway_calibration,sweep:anomaly_pair:shared_scenarios,605.9048125690251,125,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,16,5945166213153900620,gateway_calibration,sweep:anomaly_pair:shared_scenarios,541.9570435899133,102,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,17,8780635847486979818,gateway_calibration,sweep:anomaly_pair:shared_scenarios,527.5433338196758,109,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,18,977807179708126678,gateway_calibration,sweep:anomaly_pair:shared_scenarios,598.7597608283995,123,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,19,4758583958882270302,gateway_calibration,sweep:anomaly_pair:shared_scenarios,669.6808460825521,121,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,20,624488504525834361,gateway_calibration,sweep:anomaly_pair:shared_scenarios,528.1176627529035,108,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,21,9127488914970490212,gateway_calibration,sweep:anomaly_pair:shared_scenarios,497.4620828581128,111,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,22,3878214634024289995,gateway_calibration,sweep:anomaly_pair:shared_scenarios,716.2281559002427,125,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,23,3074434249601971096,gateway_calibration,sweep:anomaly_pair:shared_scenarios,515.8741058283887,111,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,24,3240386866293341253,gateway_calibration,sweep:anomaly_pair:shared_scenarios,590.9047272890624,114,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,25,6243332140314349343,gateway_calibration,sweep:anomaly_pair:shared_scenarios,754.4452407605322,116,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,26,3868622807354924164,gateway_calibration,sweep:anomaly_pair:shared_scenarios,572.7175990835962,125,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,27,1718082128973198771,gateway_calibration,sweep:anomaly_pair:shared_scenarios,625.4670832241853,114,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,28,2704479796120479431,gateway_calibration,sweep:anomaly_pair:shared_scenarios,566.8743953723668,124,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,29,3697228631517816840,gateway_calibration,sweep:anomaly_pair:shared_scenarios,708.943548769054,119,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,30,8820983848116756903,gateway_calibration,sweep:anomaly_pair:shared_scenarios,801.9029351179996,128,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,31,7643153808516479349,gateway_calibration,sweep:anomaly_pair:shared_scenarios,570.5563580357091,103,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,32,3795846149567597038,gateway_calibration,sweep:anomaly_pair:shared_scenarios,648.1632388076195,115,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,33,8760001566670653492,gateway_calibration,sweep:anomaly_pair:shared_scenarios,581.6036194586397,112,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,34,2744726624485914817,gateway_calibration,sweep:anomaly_pair:shared_scenarios,701.1013922038801,120,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,35,7310029771266914304,gateway_calibration,sweep:anomaly_pair:shared_scenarios,567.1740557313374,117,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,36,8860427485777938866,gateway_calibration,sweep:anomaly_pair:shared_scenarios,658.7695443407855,132,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,37,8598656038562839224,gateway_calibration,sweep:anomaly_pair:shared_scenarios,595.7986156267539,124,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,38,8997019032754762713,gateway_calibration,sweep:anomaly_pair:shared_scenarios,652.0227667254455,110,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,39,4208817818748932462,gateway_calibration,sweep:anomaly_pair:shared_scenarios,598.4662580567018,115,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,40,6068242829919299090,gateway_calibration,sweep:anomaly_pair:shared_scenarios,685.2508470120245,111,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,41,4049042354117377146,gateway_calibration,sweep:anomaly_pair:shared_scenarios,517.7367752492328,130,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,42,5126773472074832949,gateway_calibration,sweep:anomaly_pair:shared_scenarios,516.9880306388075,113,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,43,6183996202129912428,gateway_calibration,sweep:anomaly_pair:shared_scenarios,571.0723003886776,112,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,44,5034920799087487164,gateway_calibration,sweep:anomaly_pair:shared_scenarios,642.959625279301,136,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,45,5099780515566784822,gateway_calibration,sweep:anomaly_pair:shared_scenarios,668.9195197760939,113,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,46,3743304880928594782,gateway_calibration,sweep:anomaly_pair:shared_scenarios,643.6286523855254,120,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,47,7315397891830491094,gateway_calibration,sweep:anomaly_pair:shared_scenarios,618.2464634790068,112,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,48,2190007532852709612,gateway_calibration,sweep:anomaly_pair:shared_scenarios,716.4173154986153,110,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,49,120834209760926409,gateway_calibration,sweep:anomaly_pair:shared_scenarios,649.5802070547744,126,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,50,3276339480421714797,gateway_calibration,sweep:anomaly_pair:shared_scenarios,802.4076972717469,144,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,51,7889239287137057542,gateway_calibration,sweep:anomaly_pair:shared_scenarios,690.5809174409238,115,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,52,3388785810564520190,gateway_calibration,sweep:anomaly_pair:shared_scenarios,625.7800842993006,126,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,53,5503237878395346684,gateway_calibration,sweep:anomaly_pair:shared_scenarios,439.3167593374016,101,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
EIR,0,54,5415491490608218996,gateway_calibration,sweep:anomaly_pair:shared_scenarios,592.0745247651957,114,772.9718121702169,,,shared_all_anomaly_strengths,0.84,0.02,0.01,0.9
