strategy,n_H0,n_H1,n_detected_H1,P_D,P_pre_onset_alarm,P_FA,P_D_ci_low,P_D_ci_high,P_pre_onset_alarm_ci_low,P_pre_onset_alarm_ci_high,P_FA_ci_low,P_FA_ci_high,C_total_molecules_avg,C_total_molecules_avg_ci_low,C_total_molecules_avg_ci_high,C_H0_molecules_avg,C_H0_molecules_avg_ci_low,C_H0_molecules_avg_ci_high,C_H1_molecules_avg,C_H1_molecules_avg_ci_low,C_H1_molecules_avg_ci_high,R_H1_molecules_per_s,R_H1_molecules_per_s_ci_low,R_H1_molecules_per_s_ci_high,D_avg_after_onset,D_avg_after_onset_ci_low,D_avg_after_onset_ci_high,a1,a2,eir_gate_quantile,hysteresis_margin_eir,gate_hysteresis_margin,w2
RR,150,150,150,1.0,0.0,0.10666666666666667,0.9750297556319235,1.0,0.0,0.0249702443680766,0.06673036965207343,0.16624622258414684,11644.333333333334,11442.508698060508,11846.15796860616,12752.666666666666,12591.953612562616,12913.379720770716,10536.0,10263.400629229554,10808.599370770446,110.52059685407706,107.9170430065965,113.12415070155761,98.04666666666667,94.15590303409174,101.9374302992416,0.15,0.06,0.84,0.04,0.02,0.75
TR,150,150,150,1.0,0.0,0.06666666666666667,0.9750297556319235,1.0,0.0,0.0249702443680766,0.03661185666960744,0.11836235511605896,10980.666666666666,10793.103671457204,11168.229661876128,11654.0,11490.488627279221,11817.511372720779,10307.333333333334,10005.54178076127,10609.124885905398,89.88929949882014,88.04393099552166,91.73466800211861,117.56,112.65224838960506,122.46775161039494,0.15,0.06,0.84,0.04,0.02,0.75
RR,150,150,150,1.0,0.0,0.10666666666666667,0.9750297556319235,1.0,0.0,0.0249702443680766,0.06673036965207343,0.16624622258414684,11469.333333333334,11270.1510793416,11668.515587325068,12752.666666666666,12591.953612562616,12913.379720770716,10186.0,9965.826451342164,10406.173548657836,137.24824484137972,134.18495046444235,140.31153921831708,75.64,73.31411005568067,77.96588994431933,0.2,0.08000000000000002,0.84,0.04,0.02,0.75
TR,150,150,150,1.0,0.0,0.06666666666666667,0.9750297556319235,1.0,0.0,0.0249702443680766,0.03661185666960744,0.11836235511605896,10586.666666666666,10399.215721974806,10774.117611358526,11654.0,11490.488627279221,11817.511372720779,9519.333333333334,9283.65075029572,9755.015916370949,110.84124330626432,108.53620635725514,113.1462802552735,87.78,84.56562751700827,90.99437248299174,0.2,0.08000000000000002,0.84,0.04,0.02,0.75
EIR,150,150,53,0.35333333333333333,0.0,0.05333333333333334,0.2813726509048464,0.4326186207764561,0.0,0.0249702443680766,0.027269539920193826,0.1017038783819546,12945.333333333334,12754.72232986903,13135.944336797638,12344.0,12162.202785238054,12525.797214761946,13546.666666666666,13239.873039387938,13853.460293945394,61.41897454226911,59.83399294432466,63.00395614021356,202.81132075471697,190.2490994222724,215.37354208716155,0.03,0.012,0.84,0.04,0.02,0.75
EIR,150,150,124,0.8266666666666667,0.0,0.05333333333333334,0.7581400726100628,0.8788793677361272,0.0,0.0249702443680766,0.027269539920193826,0.1017038783819546,13079.0,12838.204701876877,13319.795298123123,12344.0,12162.202785238054,12525.797214761946,13814.0,13399.510157847264,14228.489842152736,70.43573496168784,69.21233545846144,71.65913446491425,191.16935483870967,183.58280402220123,198.7559056552181,0.06,0.024,0.84,0.04,0.02,0.75
EIR,150,150,150,1.0,0.0,0.05333333333333334,0.9750297556319235,1.0,0.0,0.0249702443680766,0.027269539920193826,0.1017038783819546,12508.0,12296.255113139576,12719.744886860424,12344.0,12162.202785238054,12525.797214761946,12672.0,12290.544443880868,13053.455556119132,88.27812174078606,86.62565744726369,89.93058603430843,146.48666666666668,140.61854520634895,152.3547881269844,0.1,0.04000000000000001,0.84,0.04,0.02,0.75
EIR,150,150,150,1.0,0.0,0.05333333333333334,0.9750297556319235,1.0,0.0,0.0249702443680766,0.027269539920193826,0.1017038783819546,12112.333333333334,11940.524779190298,12284.14188747637,12344.0,12162.202785238054,12525.797214761946,11880.666666666666,11593.175208737328,12168.158124596004,115.42703520391592,113.36280826353936,117.49126214429248,104.40666666666667,101.06528337961431,107.74804995371902,0.15,0.06,0.84,0.04,0.02,0.75
EIR,150,150,150,1.0,0.0,0.05333333333333334,0.9750297556319235,1.0,0.0,0.0249702443680766,0.027269539920193826,0.1017038783819546,12154.333333333334,12001.04915448745,12307.617512179218,12344.0,12162.202785238054,12525.797214761946,11964.666666666666,11720.956987726253,12208.37634560708,140.69045497918046,138.0526292177282,143.32828074063272,86.04,83.83538971386952,88.2446102861305,0.2,0.08000000000000002,0.84,0.04,0.02,0.75
RR,150,150,45,0.3,0.0,0.10666666666666667,0.23240829378731656,0.3775798039599141,0.0,0.0249702443680766,0.06673036965207343,0.16624622258414684,13228.333333333334,13056.267631831948,13400.39903483472,12752.666666666666,12591.953612562616,12913.379720770716,13704.0,13418.818456088598,13989.181543911402,61.03500485515302,58.04208321518348,64.02792649512256,206.84444444444443,191.6919272635613,221.99696162532757,0.03,0.012,0.84,0.04,0.02,0.9
TR,150,150,29,0.19333333333333333,0.0,0.06666666666666667,0.13811889170191843,0.2638628581771686,0.0,0.0249702443680766,0.03661185666960744,0.11836235511605896,12140.0,11981.710512520422,12298.289487479578,11654.0,11490.488627279221,11817.511372720779,12626.0,12377.718764860134,12874.281235139866,56.752194815777685,53.78172547857709,59.72266415297828,205.58620689655172,185.4281322346122,225.74428155849122,0.03,0.012,0.84,0.04,0.02,0.9
RR,150,150,111,0.74,0.0,0.10666666666666667,0.6644356718314847,0.8035786108718385,0.0,0.0249702443680766,0.06673036965207343,0.16624622258414684,13074.333333333334,12844.596889973496,13304.069776693172,12752.666666666666,12591.953612562616,12913.379720770716,13396.0,12970.958975690723,13821.041024309277,70.42949398686248,68.69923342002527,72.1597545536997,182.78378378378378,173.9155244793344,191.65204308823314,0.06,0.024,0.84,0.04,0.02,0.9
TR,150,150,73,0.4866666666666667,0.0,0.06666666666666667,0.40801711922387535,0.5659820872926068,0.0,0.0249702443680766,0.03661185666960744,0.11836235511605896,12451.0,12238.164864177203,12663.835135822797,11654.0,11490.488627279221,11817.511372720779,13248.0,12898.266049152555,13597.733950847445,61.75427426541575,60.029658247810715,63.47889028302079,198.86301369863014,187.60333805630242,210.12268934095786,0.06,0.024,0.84,0.04,0.02,0.9
RR,150,150,149,0.9933333333333333,0.0,0.10666666666666667,0.9632071602251817,0.9988221986649826,0.0,0.0249702443680766,0.06673036965207343,0.16624622258414684,12217.666666666666,12003.831160263815,12431.502173069517,12752.666666666666,12591.953612562616,12913.379720770716,11682.666666666666,11304.607282890895,12060.726050442438,85.5606475827994,83.54559054806799,87.57570461753082,140.73825503355704,134.25554386002486,147.22096620708922,0.1,0.04000000000000001,0.84,0.04,0.02,0.9
TR,150,150,140,0.9333333333333333,0.0,0.06666666666666667,0.8816376448839411,0.9633881433303926,0.0,0.0249702443680766,0.03661185666960744,0.11836235511605896,11794.666666666666,11563.72366176194,12025.609671571392,11654.0,11490.488627279221,11817.511372720779,11935.333333333334,11503.710428704364,12366.956237962304,71.63605147634561,70.11894591928868,73.15315703340255,167.34285714285716,159.22397399073108,175.46174029498323,0.1,0.04000000000000001,0.84,0.04,0.02,0.9
RR,150,150,150,1.0,0.0,0.10666666666666667,0.9750297556319235,1.0,0.0,0.0249702443680766,0.06673036965207343,0.16624622258414684,11644.333333333334,11442.508698060508,11846.15796860616,12752.666666666666,12591.953612562616,12913.379720770716,10536.0,10263.400629229554,10808.599370770446,110.52059685407706,107.9170430065965,113.12415070155761,98.04666666666667,94.15590303409174,101.9374302992416,0.15,0.06,0.84,0.04,0.02,0.9
TR,150,150,150,1.0,0.0,0.06666666666666667,0.9750297556319235,1.0,0.0,0.0249702443680766,0.03661185666960744,0.11836235511605896,10980.666666666666,10793.103671457204,11168.229661876128,11654.0,11490.488627279221,11817.511372720779,10307.333333333334,10005.54178076127,10609.124885905398,89.88929949882014,88.04393099552166,91.73466800211861,117.56,112.65224838960506,122.46775161039494,0.15,0.06,0.84,0.04,0.02,0.9
RR,150,150,150,1.0,0.0,0.10666666666666667,0.9750297556319235,1.0,0.0,0.0249702443680766,0.06673036965207343,0.16624622258414684,11469.333333333334,11270.1510793416,11668.515587325068,12752.666666666666,12591.953612562616,12913.379720770716,10186.0,9965.826451342164,10406.173548657836,137.24824484137972,134.18495046444235,140.31153921831708,75.64,73.31411005568067,77.96588994431933,0.2,0.08000000000000002,0.84,0.04,0.02,0.9
TR,150,150,150,1.0,0.0,0.06666666666666667,0.9750297556319235,1.0,0.0,0.0249702443680766,0.03661185666960744,0.11836235511605896,10586.666666666666,10399.215721974806,10774.117611358526,11654.0,11490.488627279221,11817.511372720779,9519.333333333334,9283.65075029572,9755.015916370949,110.84124330626432,108.53620635725514,113.1462802552735,87.78,84.56562751700827,90.99437248299174,0.2,0.08000000000000002,0.84,0.04,0.02,0.9
EIR,150,150,64,0.4266666666666667,0.0,0.08666666666666667,0.3503209045656491,0.5066747312750022,0.0,0.0249702443680766,0.051347178274724174,0.14262822373621914,12733.666666666666,12540.313396868863,12927.019936464469,12282.0,12102.069294781406,12461.930705218594,13185.333333333334,12857.99609054065,13512.670576126018,61.07294735146378,59.71298268264897,62.43291202027859,199.59375,188.01376284548948,211.17373715451052,0.03,0.012,0.84,0.04,0.02,0.9
EIR,150,150,132,0.88,0.0,0.08666666666666667,0.818291645158672,0.9227309691215898,0.0,0.0249702443680766,0.051347178274724174,0.14262822373621914,12669.0,12444.19780533719,12893.80219466281,12282.0,12102.069294781406,12461.930705218594,13056.0,12652.608361014918,13459.391638985082,70.44459815043585,69.1556985900101,71.7334977108616,182.88636363636363,175.4658307926391,190.30689648008814,0.06,0.024,0.84,0.04,0.02,0.9
EIR,150,150,150,1.0,0.0,0.08666666666666667,0.9750297556319235,1.0,0.0,0.0249702443680766,0.051347178274724174,0.14262822373621914,12187.0,11982.613600061588,12391.386399938412,12282.0,12102.069294781406,12461.930705218594,12092.0,11724.82768696182,12459.17231303818,89.02767055736004,87.27242407426684,90.78291704045324,138.94,133.23604638799023,144.64395361200977,0.1,0.04000000000000001,0.84,0.04,0.02,0.9
EIR,150,150,150,1.0,0.0,0.08666666666666667,0.9750297556319235,1.0,0.0,0.0249702443680766,0.051347178274724174,0.14262822373621914,11925.333333333334,11753.838751920646,12096.827914746022,12282.0,12102.069294781406,12461.930705218594,11568.666666666666,11287.416129231651,11849.91720410168,115.71567743162429,113.54704638105571,117.88430848219286,101.54666666666667,98.23730376814315,104.85602956519018,0.15,0.06,0.84,0.04,0.02,0.9
EIR,150,150,150,1.0,0.0,0.08666666666666667,0.9750297556319235,1.0,0.0,0.0249702443680766,0.051347178274724174,0.14262822373621914,11985.666666666666,11835.085076675523,12136.24825665781,12282.0,12102.069294781406,12461.930705218594,11689.333333333334,11456.7379345433,11921.928732123368,141.53483532306856,138.82936058899975,144.24031005713738,83.57333333333334,81.4505051285244,85.69616153814228,0.2,0.08000000000000002,0.84,0.04,0.02,0.9
RR,150,150,45,0.3,0.0,0.10666666666666667,0.23240829378731656,0.3775798039599141,0.0,0.0249702443680766,0.06673036965207343,0.16624622258414684,13228.333333333334,13056.267631831948,13400.39903483472,12752.666666666666,12591.953612562616,12913.379720770716,13704.0,13418.818456088598,13989.181543911402,61.03500485515302,58.04208321518348,64.02792649512256,206.84444444444443,191.6919272635613,221.99696162532757,0.03,0.012,0.84,0.04,0.03,0.75
TR,150,150,29,0.19333333333333333,0.0,0.06666666666666667,0.13811889170191843,0.2638628581771686,0.0,0.0249702443680766,0.03661185666960744,0.11836235511605896,12140.0,11981.710512520422,12298.289487479578,11654.0,11490.488627279221,11817.511372720779,12626.0,12377.718764860134,12874.281235139866,56.752194815777685,53.78172547857709,59.72266415297828,205.58620689655172,185.4281322346122,225.74428155849122,0.03,0.012,0.84,0.04,0.03,0.75
RR,150,150,111,0.74,0.0,0.10666666666666667,0.6644356718314847,0.8035786108718385,0.0,0.0249702443680766,0.06673036965207343,0.16624622258414684,13074.333333333334,12844.596889973496,13304.069776693172,12752.666666666666,12591.953612562616,12913.379720770716,13396.0,12970.958975690723,13821.041024309277,70.42949398686248,68.69923342002527,72.1597545536997,182.78378378378378,173.9155244793344,191.65204308823314,0.06,0.024,0.84,0.04,0.03,0.75
TR,150,150,73,0.4866666666666667,0.0,0.06666666666666667,0.40801711922387535,0.5659820872926068,0.0,0.0249702443680766,0.03661185666960744,0.11836235511605896,12451.0,12238.164864177203,12663.835135822797,11654.0,11490.488627279221,11817.511372720779,13248.0,12898.266049152555,13597.733950847445,61.75427426541575,60.029658247810715,63.47889028302079,198.86301369863014,187.60333805630242,210.12268934095786,0.06,0.024,0.84,0.04,0.03,0.75
RR,150,150,149,0.9933333333333333,0.0,0.10666666666666667,0.9632071602251817,0.9988221986649826,0.0,0.0249702443680766,0.06673036965207343,0.16624622258414684,12217.666666666666,12003.831160263815,12431.502173069517,12752.666666666666,12591.953612562616,12913.379720770716,11682.666666666666,11304.607282890895,12060.726050442438,85.5606475827994,83.54559054806799,87.57570461753082,140.73825503355704,134.25554386002486,147.22096620708922,0.1,0.04000000000000001,0.84,0.04,0.03,0.75
TR,150,150,140,0.9333333333333333,0.0,0.06666666666666667,0.8816376448839411,0.9633881433303926,0.0,0.0249702443680766,0.03661185666960744,0.11836235511605896,11794.666666666666,11563.72366176194,12025.609671571392,11654.0,11490.488627279221,11817.511372720779,11935.333333333334,11503.710428704364,12366.956237962304,71.63605147634561,70.11894591928868,73.15315703340255,167.34285714285716,159.22397399073108,175.46174029498323,0.1,0.04000000000000001,0.84,0.04,0.03,0.75
RR,150,150,150,1.0,0.0,0.10666666666666667,0.9750297556319235,1.0,0.0,0.0249702443680766,0.06673036965207343,0.16624622258414684,11644.333333333334,11442.508698060508,11846.15796860616,12752.666666666666,12591.953612562616,12913.379720770716,10536.0,10263.400629229554,10808.599370770446,110.52059685407706,107.9170430065965,113.12415070155761,98.04666666666667,94.15590303409174,101.9374302992416,0.15,0.06,0.84,0.04,0.03,0.75
TR,150,150,150,1.0,0.0,0.06666666666666667,0.9750297556319235,1.0,0.0,0.0249702443680766,0.03661185666960744,0.11836235511605896,10980.666666666666,10793.103671457204,11168.229661876128,11654.0,11490.488627279221,11817.511372720779,10307.333333333334,10005.54178076127,10609.124885905398,89.88929949882014,88.04393099552166,91.73466800211861,117.56,112.65224838960506,122.46775161039494,0.15,0.06,0.84,0.04,0.03,0.75
RR,150,150,150,1.0,0.0,0.10666666666666667,0.9750297556319235,1.0,0.0,0.0249702443680766,0.06673036965207343,0.16624622258414684,11469.333333333334,11270.1510793416,11668.515587325068,12752.666666666666,12591.953612562616,12913.379720770716,10186.0,9965.826451342164,10406.173548657836,137.24824484137972,134.18495046444235,140.31153921831708,75.64,73.31411005568067,77.96588994431933,0.2,0.08000000000000002,0.84,0.04,0.03,0.75
TR,150,150,150,1.0,0.0,0.06666666666666667,0.9750297556319235,1.0,0.0,0.0249702443680766,0.03661185666960744,0.11836235511605896,10586.666666666666,10399.215721974806,10774.117611358526,11654.0,11490.488627279221,11817.511372720779,9519.333333333334,9283.65075029572,9755.015916370949,110.84124330626432,108.53620635725514,113.1462802552735,87.78,84.56562751700827,90.99437248299174,0.2,0.08000000000000002,0.84,0.04,0.03,0.75
EIR,150,150,51,0.34,0.0,0.05333333333333334,0.2690333503042941,0.4189571278934905,0.0,0.0249702443680766,0.027269539920193826,0.1017038783819546,12929.666666666666,12738.765771368438,13120.567561964894,12316.0,12135.468400218555,12496.531599781445,13543.333333333334,13236.32828917328,13850.338377493388,61.50000797812726,59.87839534455267,63.12162061170184,201.7058823529412,188.81698624001677,214.5947784658656,0.03,0.012,0.84,0.04,0.03,0.75
EIR,150,150,124,0.8266666666666667,0.0,0.05333333333333334,0.7581400726100628,0.8788793677361272,0.0,0.0249702443680766,0.027269539920193826,0.1017038783819546,13065.666666666666,12826.400523563361,13304.93280976997,12316.0,12135.468400218555,12496.531599781445,13815.333333333334,13405.221889326484,14225.444777340184,70.14320103545937,68.90768759215827,71.37871447876047,192.19354838709677,184.60182176453907,199.78527500965447,0.06,0.024,0.84,0.04,0.03,0.75
EIR,150,150,150,1.0,0.0,0.05333333333333334,0.9750297556319235,1.0,0.0,0.0249702443680766,0.027269539920193826,0.1017038783819546,12487.666666666666,12274.91659472792,12700.416738605412,12316.0,12135.468400218555,12496.531599781445,12659.333333333334,12275.21521805979,13043.451448606878,87.85387738449363,86.20740750340818,89.50034726557908,147.05333333333334,141.12961770191578,152.9770489647509,0.1,0.04000000000000001,0.84,0.04,0.03,0.75
EIR,150,150,150,1.0,0.0,0.05333333333333334,0.9750297556319235,1.0,0.0,0.0249702443680766,0.027269539920193826,0.1017038783819546,12093.333333333334,11921.99124881409,12264.675417852577,12316.0,12135.468400218555,12496.531599781445,11870.666666666666,11583.128281182875,12158.205052150457,114.5760966349071,112.53186814151901,116.62032512829519,105.11333333333333,101.72914713713013,108.49751952953653,0.15,0.06,0.84,0.04,0.03,0.75
EIR,150,150,150,1.0,0.0,0.05333333333333334,0.9750297556319235,1.0,0.0,0.0249702443680766,0.027269539920193826,0.1017038783819546,12121.0,11965.715424029693,12276.284575970307,12316.0,12135.468400218555,12496.531599781445,11926.0,11676.551574122293,12175.448425877707,139.1116149676302,136.45739068499353,141.76583925026688,86.79333333333334,84.47974164908676,89.10692501757991,0.2,0.08000000000000002,0.84,0.04,0.03,0.75
RR,150,150,45,0.3,0.0,0.10666666666666667,0.23240829378731656,0.3775798039599141,0.0,0.0249702443680766,0.06673036965207343,0.16624622258414684,13228.333333333334,13056.267631831948,13400.39903483472,12752.666666666666,12591.953612562616,12913.379720770716,13704.0,13418.818456088598,13989.181543911402,61.03500485515302,58.04208321518348,64.02792649512256,206.84444444444443,191.6919272635613,221.99696162532757,0.03,0.012,0.84,0.04,0.03,0.9
