strategy,state_h1,trial_index,scenario_seed,seed_phase,seed_namespace,gateway_threshold,detected,pre_onset_alarm,detection_time,first_alarm_time,transmissions,max_gateway_evidence,a1,a2,eir_gate_quantile,hysteresis_margin_eir,gate_hysteresis_margin,w2
EIR,0,141,8307962977924929689,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,120,526.419554175449,0.03,0.012,0.84,0.02,0.01,0.75
EIR,0,142,7575604150648080158,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,113,515.6552459416243,0.03,0.012,0.84,0.02,0.01,0.75
EIR,0,143,8285606041544652707,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,123,666.2897143299036,0.03,0.012,0.84,0.02,0.01,0.75
EIR,0,144,4672864947221583352,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,134,672.8965764478586,0.03,0.012,0.84,0.02,0.01,0.75
EIR,0,145,1154764542687911318,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,115,602.6068040937168,0.03,0.012,0.84,0.02,0.01,0.75
EIR,0,146,3297647176744255452,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,129,715.5675830122112,0.03,0.012,0.84,0.02,0.01,0.75
EIR,0,147,7858435624086908979,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,115,552.0841413189451,0.03,0.012,0.84,0.02,0.01,0.75
EIR,0,148,5165919310896663158,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,124,609.9823989840961,0.03,0.012,0.84,0.02,0.01,0.75
EIR,0,149,1933667660072330072,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,145,731.5763320536473,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,0,2611231400473716086,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,133,577.7642481000054,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,1,7076932750564232801,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,148,780.2843952087924,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,2,7639779178240766345,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,153,707.4322595532869,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,3,7448499090136169548,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,254.0,254.0,152,799.886014746693,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,4,1036192494473232165,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,158,733.0112318341536,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,5,1413621977181159838,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,129,687.7095640496318,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,6,8668626805789249451,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,120,603.9411577254349,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,7,3470924761366110024,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,258.0,258.0,129,792.7410242931644,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,8,7452165017529937172,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,150,726.937018735704,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,9,7577570658720223945,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,134,746.9005096136261,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,10,5504095443855972750,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,240.0,240.0,121,785.1223215230812,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,11,2076927811063404179,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,141,703.8696477492063,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,12,4321649027562401148,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,128,571.0146326394643,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,13,8515507875366062678,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,137,727.8276469586687,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,14,1518119078249690328,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,137,731.9085319117283,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,15,1660511464077066382,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,152,773.2959119990369,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,16,8984420535382550704,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,122,616.504416100839,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,17,5493875957052685458,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,160,756.8146754869352,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,18,3869355358369578221,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,136,617.3193429794994,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,19,8305689639555103873,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,138,599.3300291856376,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,20,1861075245161063954,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,207.0,207.0,98,811.3605885648898,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,21,7487342678843418782,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,132,714.7206331624889,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,22,4759947280925614510,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,167.0,167.0,93,781.3732632261482,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,23,532900699907676749,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,152,775.2863678466784,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,24,8547775228713327454,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,153,728.1924758731168,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,25,7031772464367016452,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,250.0,250.0,125,814.8633977037916,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,26,8506781465225358650,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,231.0,231.0,128,789.8897174734449,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,27,6275412454291956646,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,124,712.1599514899084,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,28,5662962446640446382,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,267.0,267.0,138,783.4995176697819,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,29,7329872736493627402,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,154,769.4718419881525,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,30,2817708701825730959,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,141,680.7065129507334,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,31,5214034528589591776,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,299.0,299.0,171,784.8186287432405,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,32,3669642538277696802,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,293.0,293.0,153,780.8728599282349,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,33,6484308883121994863,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,270.0,270.0,140,792.0550237091184,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,34,917269140902215968,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,153,760.9882779460175,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,35,7012320684762862517,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,135,656.8708389712496,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,36,1459189485559832615,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,275.0,275.0,154,783.6885853792737,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,37,5313352012855129812,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,138,779.5272251646546,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,38,7853436569111311274,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,150,744.6039608984305,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,39,6470854732115933193,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,126,587.2175816179985,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,40,8436348219406387577,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,210.0,210.0,119,793.6255049021627,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,41,759148238731577147,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,137,742.6053962710987,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,42,2801078394990268360,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,138,644.3658305689511,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,43,1085136814598110634,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,144,686.0115091401063,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,44,4380449613580274996,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,172.0,172.0,107,806.4441760937791,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,45,583667975898618,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,123,726.216503360969,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,46,3048452007480115286,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,149,778.5539008804658,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,47,2633947150739975497,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,246.0,246.0,142,800.2943244986501,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,48,5082272743349857552,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,167,752.2866174896803,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,49,8701678215460627147,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,295.0,295.0,166,791.0182258303494,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,50,6522643211079240366,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,244.0,244.0,136,786.1643854919495,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,51,9104546970169858444,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,141,693.9709219694978,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,52,8431890136361086503,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,133.0,133.0,75,781.5185648436997,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,53,604793698348651156,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,122,549.2679787390726,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,54,171351746969412922,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,142,735.4670971251579,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,55,863390994786108358,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,273.0,273.0,136,792.492817457347,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,56,4915212235813543794,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,145,678.7089830171443,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,57,4720012207370220768,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,139,613.6133492208121,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,58,5746324983325217934,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,153,776.9797001558679,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,59,5083735276665544493,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,286.0,286.0,160,781.3967006022988,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,60,1272128466562723561,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,238.0,238.0,118,783.1570922830366,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,61,7720199442815840801,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,138,745.3613788726663,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,62,5120142079131792795,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,152,762.1467373494092,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,63,6023728918591106021,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,145,735.8133913811009,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,64,6788467250959408606,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,140,653.903002574353,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,65,1243948763457773017,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,212.0,212.0,111,784.006660333832,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,66,6410870617213104567,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,229.0,229.0,125,785.6869548366005,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,67,1822622033789025018,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,132,685.3328308592734,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,68,2308604028594905397,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,243.0,243.0,135,790.0513347806184,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,69,2799083220742639700,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,150,711.0965010291947,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,70,3957691650497488896,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,145,616.5987050679452,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,71,6848120828529791565,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,152,700.456774690335,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,72,9114703313071226641,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,212.0,212.0,112,781.8439375591939,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,73,5224846090074276733,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,147,779.0676158853147,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,74,9163623880280852907,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,141,780.0190025900594,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,75,4526069042314749347,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,152,729.7387068638202,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,76,1879008201631605389,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,150,664.2501328676275,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,77,6623200486339660028,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,140,757.9998588124906,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,78,8530557752088933997,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,259.0,259.0,143,812.7963189299187,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,79,8482021231544291946,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,154,763.3335962123742,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,80,8572359643849801088,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,237.0,237.0,124,785.5208720522975,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,81,1424939271370788939,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,137,616.3871060315091,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,82,2369879321975221228,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,232.0,232.0,114,832.7972234073707,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,83,5335013303513502959,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,134,649.492013425763,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,84,4027798783484782529,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,158,623.4587778257811,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,85,5912326982261738421,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,134.0,134.0,63,792.2658315604945,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,86,923988592045466719,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,133,669.6718882455654,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,87,6368244501412419872,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,139,701.3915821640317,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,88,3077504097937725429,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,134,615.8332289138056,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,89,6245622934680317091,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,126,661.0057438465475,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,90,1219514998880840263,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,149,687.7739753231122,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,91,5829956910558544642,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,149,704.3961520236071,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,92,6840292449113182281,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,126,664.8341389485902,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,93,9091431598691405206,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,140,651.271182528137,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,94,6736766508368669940,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,281.0,281.0,154,795.2014442613282,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,95,6096435560546063262,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,128.0,128.0,69,782.4543401622562,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,96,4541940771770081984,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,137,765.1440252158847,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,97,9068442804642617756,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,238.0,238.0,119,789.8013018399313,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,98,6824204678650647536,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,156.0,156.0,84,794.6107428511041,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,99,3418325795750838812,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,215.0,215.0,120,792.6158628617911,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,100,4227710830009589974,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,141,659.2429633039878,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,101,8754735168544148669,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,149,684.533970198301,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,102,2067051276334988237,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,145,641.6961204405422,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,103,7753193542792604231,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,147,765.9556562626728,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,104,1318886921696210071,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,147,727.8593363937011,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,105,8032630370394000248,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,158,771.5972339895477,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,106,974677594275366088,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,151,691.3831480750332,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,107,2701808187414346030,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,146,683.0144480893579,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,108,8798034269066904275,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,139,620.8281860195311,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,109,3893140895181544612,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,255.0,255.0,130,786.5848478691346,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,110,3639772176279627209,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,230.0,230.0,127,783.6923296245261,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,111,58083384889561894,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,297.0,297.0,157,805.5532586103429,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,112,7913813887265165460,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,150,700.8656559198068,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,113,5153237889349398166,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,280.0,280.0,140,783.0523429200202,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,114,2343289298259304991,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,130,658.5307145087171,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,115,359739774734663426,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,137.0,137.0,72,793.7171476948115,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,116,6659824315736637162,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,155,750.1448037035266,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,117,1870239271313864962,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,228.0,228.0,109,781.0641004212487,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,118,8839508061415204211,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,272.0,272.0,145,799.8001771515572,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,119,7506128814033192075,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,131,687.9442548546666,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,120,8154165292108182957,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,236.0,236.0,131,792.2300933045333,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,121,1135386913184473080,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,173,733.2777961626325,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,122,2326157264239897290,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,146,717.1233234138192,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,123,3653273895957871957,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,148,735.0797230216352,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,124,5662017936011922453,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,130,626.3139606980318,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,125,6379439893792513308,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,148,740.3653550022384,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,126,2320175593429185314,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,300.0,300.0,149,782.9167569021121,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,127,7178250070168823112,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,0,0,inf,inf,131,600.4525746706938,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,128,2902112500657141058,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,225.0,225.0,121,783.4095196873666,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,129,1285734487053678552,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,167.0,167.0,95,797.649002637814,0.03,0.012,0.84,0.02,0.01,0.75
EIR,1,130,4089093350770479178,evaluation,sweep:anomaly_pair:shared_scenarios,780.8217656405762,1,0,242.0,242.0,125,788.9305931818055,0.03,0.012,0.84,0.02,0.01,0.75
